config_id,val_acc,inference_time
1,0.0166666666667,2.071399688720703
2,0.0166666666667,2.07814884185791
3,0.0166666666667,2.07023549079895
4,0.0166666666667,2.082167148590088
5,0.0166666666667,2.0716099739074707
6,0.0166666666667,2.077258348464966
7,0.0166666666667,2.07781720161438
8,0.0166666666667,2.059123992919922
9,0.0166666666667,2.057685375213623
10,0.0166666666667,2.0643727779388428
11,0.0166666666667,2.090092420578003
12,0.0166666666667,2.5712265968322754
13,0.0166666666667,2.087761163711548
14,0.0166666666667,2.0596225261688232
15,0.0166666666667,2.0654852390289307
16,0.0166666666667,2.079742908477783
17,0.0166666666667,2.058196544647217
18,0.0166666666667,2.0725057125091553
19,0.0166666666667,2.0660948753356934
20,0.0166666666667,2.070674419403076
21,0.0166666666667,2.070796012878418
22,0.0166666666667,2.075591802597046
23,0.0166666666667,2.070729970932007
24,0.0166666666667,2.073774814605713
25,0.0166666666667,2.0715322494506836
26,0.0166666666667,2.0769643783569336
27,0.0166666666667,2.0828545093536377
28,0.0166666666667,2.0732085704803467
29,0.0166666666667,2.0695128440856934
30,0.0166666666667,2.058351755142212
31,0.0166666666667,2.076662540435791
32,0.0166666666667,2.0730159282684326
33,0.0166666666667,2.4686150550842285
34,0.0166666666667,2.460066080093384
35,0.0166666666667,2.4804930686950684
36,0.0166666666667,2.4796152114868164
37,0.0166666666667,2.462982416152954
38,0.0166666666667,2.4591872692108154
39,0.0166666666667,2.4813356399536133
40,0.0166666666667,2.4814453125
41,0.0166666666667,2.4708988666534424
42,0.0166666666667,2.516649007797241
43,0.0166666666667,2.4549362659454346
44,0.0166666666667,2.4903645515441895
45,0.0166666666667,2.462510347366333
46,0.0166666666667,2.446577310562134
47,0.0166666666667,2.484442710876465
48,0.0166666666667,2.4704275131225586
49,0.0166666666667,2.575397491455078
50,0.0166666666667,2.5904042720794678
51,0.0166666666667,2.4818761348724365
52,0.0166666666667,2.459547519683838
53,0.0166666666667,2.460440158843994
54,0.0166666666667,2.4735374450683594
55,0.0166666666667,2.4994256496429443
56,0.0166666666667,2.4581406116485596
57,0.0166666666667,2.4750235080718994
58,0.0166666666667,2.4649643898010254
59,0.0166666666667,2.5027801990509033
60,0.0166666666667,2.4592370986938477
61,0.0166666666667,2.473252534866333
62,0.0166666666667,2.476511001586914
63,0.0166666666667,2.481318950653076
64,0.0166666666667,2.4469947814941406
65,0.00166666666667,5.2490925788879395
66,0.00166666666667,5.216577053070068
67,0.00166666666667,5.234857797622681
68,0.00166666666667,5.235360622406006
69,0.00166666666667,5.260438442230225
70,0.00166666666667,5.254050016403198
71,0.00166666666667,5.235839366912842
72,0.00166666666667,5.226606130599976
73,0.00166666666667,5.231704235076904
74,0.00166666666667,5.2427451610565186
75,0.00166666666667,5.259880542755127
76,0.00166666666667,5.242689371109009
77,0.00166666666667,5.2821574211120605
78,0.00166666666667,5.256517171859741
79,0.00166666666667,5.246822357177734
80,0.00166666666667,5.264130353927612
81,0.0166666666667,5.254445314407349
82,0.0166666666667,5.240757942199707
83,0.0166666666667,5.224137544631958
84,0.0166666666667,5.406230211257935
85,0.0166666666667,5.232863664627075
86,0.0166666666667,5.248923063278198
87,0.0166666666667,5.222295761108398
88,0.0166666666667,5.21631383895874
89,0.0166666666667,5.251924514770508
90,0.0166666666667,5.24128794670105
91,0.0166666666667,5.2307963371276855
92,0.0166666666667,5.223585844039917
93,0.0166666666667,5.183483839035034
94,0.0166666666667,5.213863134384155
95,0.0166666666667,5.235673904418945
96,0.0166666666667,5.250017404556274
97,0.0166666666667,6.345934629440308
98,0.0166666666667,6.298065662384033
99,0.0166666666667,6.294169664382935
100,0.0166666666667,6.2988526821136475
101,0.0166666666667,6.305081129074097
102,0.0166666666667,6.285309791564941
103,0.0166666666667,6.290384769439697
104,0.0166666666667,6.309843301773071
105,0.0166666666667,6.271311044692993
106,0.0166666666667,6.300354242324829
107,0.0166666666667,6.3115503787994385
108,0.0166666666667,6.2821431159973145
109,0.0166666666667,6.262183666229248
110,0.0166666666667,6.303805112838745
111,0.0166666666667,6.2639710903167725
112,0.0166666666667,6.2568511962890625
113,0.0166666666667,6.27065110206604
114,0.0166666666667,6.2751946449279785
115,0.0166666666667,6.253016948699951
116,0.0166666666667,6.246779918670654
117,0.0166666666667,6.225383281707764
118,0.0166666666667,6.256920099258423
119,0.0166666666667,6.267732381820679
120,0.0166666666667,6.254977464675903
121,0.0166666666667,6.2730607986450195
122,0.0166666666667,6.251450061798096
123,0.0166666666667,6.252021551132202
124,0.0166666666667,6.284433126449585
125,0.0166666666667,6.309932231903076
126,0.0166666666667,6.29013991355896
127,0.0166666666667,6.250052452087402
128,0.0166666666667,6.290316343307495
129,0.0166666666667,2.451342821121216
130,0.0166666666667,2.455470085144043
131,0.0166666666667,2.4799063205718994
132,0.0166666666667,2.4846456050872803
133,0.0166666666667,2.4780657291412354
134,0.0166666666667,2.4998888969421387
135,0.0166666666667,2.452484369277954
136,0.0166666666667,2.5116703510284424
137,0.0166666666667,2.455883741378784
138,0.0166666666667,2.483886241912842
139,0.0166666666667,2.4627015590667725
140,0.0166666666667,2.4629311561584473
141,0.0166666666667,2.4591031074523926
142,0.0166666666667,2.458340644836426
143,0.0166666666667,2.4559085369110107
144,0.0166666666667,2.457354784011841
145,0.0166666666667,2.458498477935791
146,0.0166666666667,2.458364486694336
147,0.0166666666667,2.450411081314087
148,0.0166666666667,2.461559772491455
